auction_date,bond_type,auction_type,round,settlement_date,maturity_date,quantity_tendered,average_rate,accepted_rate,quantity_accepted,total_amount_accepted,quantity_to_central_bank,total_amount_to_central_bank,benchmark
2015-06-30,NTN-B,Venda,2,2015-07-01,2035-05-15,11484.0,0.0616,0.0616,3870,10214238.47,0.0,0.0,
2015-06-30,NTN-B,Venda,1,2015-07-01,2055-05-15,300000.0,0.0609,0.0609,132650,351935925.31,0.0,0.0,NTN-B_40_anos
2015-06-30,NTN-B,Venda,2,2015-07-01,2055-05-15,48516.0,0.0609,0.0609,13869,36796074.99,0.0,0.0,
2015-07-02,LFT,Venda,1,2015-07-03,2021-09-01,1500000.0,-8e-05,-8e-05,1500000,10408996239.0,0.0,0.0,LFT_6_anos
2015-07-02,LFT,Venda,2,2015-07-03,2021-09-01,75000.0,-8e-05,-8e-05,0,0.0,0.0,0.0,
2015-07-02,LTN,Venda,1,2015-07-03,2016-04-01,5000000.0,0.142683,0.14275,5000000,4528822396.02,0.0,0.0,LTN_6_meses
2015-07-02,LTN,Venda,2,2015-07-03,2016-04-01,1000000.0,0.142683,0.142683,947032,857787946.0,0.0,0.0,
2015-07-02,LTN,Venda,1,2015-07-03,2017-10-01,1500000.0,0.134257,0.134329,1500000,1130899610.63,6700000.0,5051351595.8,LTN_24_meses
2015-07-02,LTN,Venda,2,2015-07-03,2017-10-01,300000.0,0.134257,0.134257,281934,212559367.23,0.0,0.0,
2015-07-02,LTN,Venda,1,2015-07-03,2019-07-01,1500000.0,0.129102,0.129189,1500000,926918676.48,8100000.0,5005360850.4,LTN_48_meses
2015-07-02,LTN,Venda,2,2015-07-03,2019-07-01,300000.0,0.129102,0.129102,296109,182979308.06,0.0,0.0,
2015-07-08,LTN,Venda,1,2015-07-09,2016-10-01,2000000.0,0.139184,0.139279,2000000,1702886707.15,0.0,0.0,LTN_12_meses
2015-07-08,LTN,Venda,2,2015-07-09,2016-10-01,400000.0,0.139184,0.139184,0,0.0,0.0,0.0,
2015-07-08,LTN,Venda,1,2015-07-09,2017-10-01,1500000.0,0.132138,0.132194,1500000,1137889731.13,0.0,0.0,LTN_24_meses
2015-07-08,LTN,Venda,2,2015-07-09,2017-10-01,300000.0,0.132138,0.132138,0,0.0,0.0,0.0,
2015-07-08,LTN,Venda,1,2015-07-09,2019-07-01,1500000.0,0.127917,0.127997,1500000,932563432.92,0.0,0.0,LTN_48_meses
2015-07-08,LTN,Venda,2,2015-07-09,2019-07-01,300000.0,0.127917,0.127917,0,0.0,0.0,0.0,
2015-07-08,NTN-F,Venda,1,2015-07-09,2021-01-01,1500000.0,0.126883,0.12699,1500000,1356381575.53,0.0,0.0,NTN-F_7_anos
2015-07-08,NTN-F,Venda,2,2015-07-09,2021-01-01,300000.0,0.126883,0.126883,0,0.0,0.0,0.0,
2015-07-08,NTN-F,Venda,1,2015-07-09,2025-01-01,1000000.0,0.12579,0.12579,1000000,869144100.0,0.0,0.0,NTN-F_10_anos
2015-07-08,NTN-F,Venda,2,2015-07-09,2025-01-01,200000.0,0.12579,0.12579,0,0.0,0.0,0.0,
2015-07-14,NTN-B,Venda,1,2015-07-15,2019-05-15,750000.0,0.0658,0.0658,665950,1764349759.48,0.0,0.0,NTN-B_5_anos
2015-07-14,NTN-B,Venda,2,2015-07-15,2019-05-15,133190.0,0.0658,0.0658,88143,233523659.21,0.0,0.0,
2015-07-14,NTN-B,Venda,1,2015-07-15,2023-05-15,750000.0,0.06459,0.06459,84050,220902014.67,0.0,0.0,NTN-B_10_anos
2015-07-14,NTN-B,Venda,2,2015-07-15,2023-05-15,16810.0,0.06459,0.06459,200,525644.29,0.0,0.0,
2015-07-14,NTN-B,Venda,1,2015-07-15,2035-05-15,300000.0,0.0632,0.0632,46550,121446480.87,0.0,0.0,NTN-B_20_anos
2015-07-14,NTN-B,Venda,1,2015-07-15,2055-05-15,300000.0,0.0623,0.0623,95850,250714689.42,0.0,0.0,NTN-B_40_anos
2015-07-15,NTN-F,Troca,1,2015-07-16,2017-01-01,1000000.0,0.135969,0.1359,261500,251003410.75,0.0,0.0,
2015-07-15,NTN-F,Troca,1,2015-07-16,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-07-15,NTN-F,Troca,1,2015-07-16,2019-01-01,1000000.0,0.12747,0.12747,30000,28021823.85,0.0,0.0,
2015-07-16,LTN,Venda,1,2015-07-17,2016-04-01,4000000.0,0.140936,0.140999,4000000,3646200085.55,0.0,0.0,LTN_6_meses
2015-07-16,LTN,Venda,2,2015-07-17,2016-04-01,800000.0,0.140936,0.140936,69624,63465758.65,0.0,0.0,
2015-07-16,LTN,Venda,1,2015-07-17,2017-10-01,1500000.0,0.131654,0.131689,1500000,1142334271.52,0.0,0.0,LTN_24_meses
2015-07-16,LTN,Venda,2,2015-07-17,2017-10-01,300000.0,0.131654,0.131654,156143,118911666.75,0.0,0.0,
2015-07-16,LTN,Venda,1,2015-07-17,2019-07-01,4000000.0,0.127726,0.127799,4000000,2495637983.7,0.0,0.0,LTN_48_meses
2015-07-16,LTN,Venda,2,2015-07-17,2019-07-01,800000.0,0.127726,0.127726,0,0.0,0.0,0.0,
2015-07-23,LTN,Venda,1,2015-07-24,2016-10-01,500000.0,0.137781,0.13783,330000,282994077.82,0.0,0.0,LTN_12_meses
2015-07-23,LTN,Venda,2,2015-07-24,2016-10-01,100000.0,0.137781,0.137781,0,0.0,0.0,0.0,
2015-07-23,LTN,Venda,1,2015-07-24,2017-10-01,500000.0,0.131607,0.13173,500000,381748033.72,0.0,0.0,LTN_24_meses
2015-07-23,LTN,Venda,2,2015-07-24,2017-10-01,100000.0,0.131607,0.131607,0,0.0,0.0,0.0,
2015-07-23,LTN,Venda,1,2015-07-24,2019-07-01,1000000.0,0.12937,0.12942,1000000,621850391.71,0.0,0.0,LTN_48_meses
2015-07-23,LTN,Venda,2,2015-07-24,2019-07-01,200000.0,0.12937,0.12937,0,0.0,0.0,0.0,
2015-07-23,NTN-F,Venda,1,2015-07-24,2021-01-01,150000.0,0.128615,0.128647,150000,135463992.55,0.0,0.0,NTN-F_7_anos
2015-07-23,NTN-F,Venda,2,2015-07-24,2021-01-01,30000.0,0.128615,0.128615,0,0.0,0.0,0.0,
2015-07-23,NTN-F,Venda,1,2015-07-24,2025-01-01,150000.0,0.128129,0.128129,50000,43137200.0,0.0,0.0,NTN-F_10_anos
2015-07-28,NTN-B,Venda,1,2015-07-29,2019-05-15,300000.0,0.0688,0.0688,197000,519695534.33,0.0,0.0,NTN-B_5_anos
2015-07-28,NTN-B,Venda,2,2015-07-29,2019-05-15,39400.0,0.0688,0.0688,0,0.0,0.0,0.0,
2015-07-28,NTN-B,Venda,1,2015-07-29,2023-05-15,300000.0,0.0675,0.0675,103000,267533115.05,0.0,0.0,NTN-B_10_anos
2015-07-28,NTN-B,Venda,2,2015-07-29,2023-05-15,20600.0,0.0675,0.0675,0,0.0,0.0,0.0,
2015-07-28,NTN-B,Venda,1,2015-07-29,2035-05-15,100000.0,0.06619,0.06619,55900,141923550.96,0.0,0.0,NTN-B_20_anos
2015-07-28,NTN-B,Venda,2,2015-07-29,2035-05-15,11180.0,0.06619,0.06619,0,0.0,0.0,0.0,
2015-07-28,NTN-B,Venda,1,2015-07-29,2055-05-15,100000.0,0.0648,0.0648,44100,111931916.12,0.0,0.0,NTN-B_40_anos
2015-07-28,NTN-B,Venda,2,2015-07-29,2055-05-15,8820.0,0.0648,0.0648,0,0.0,0.0,0.0,
2015-07-30,LTN,Venda,1,2015-07-31,2016-04-01,5000000.0,0.141596,0.14165,5000000,4579904948.91,0.0,0.0,LTN_6_meses
2015-07-30,LTN,Venda,2,2015-07-31,2016-04-01,1000000.0,0.141596,0.141596,0,0.0,0.0,0.0,
2015-07-30,LTN,Venda,1,2015-07-31,2017-10-01,1500000.0,0.131699,0.1318,1500000,1147855412.33,0.0,0.0,LTN_24_meses
2015-07-30,LTN,Venda,2,2015-07-31,2017-10-01,300000.0,0.131699,0.131699,268090,205152371.75,0.0,0.0,
2015-07-30,LTN,Venda,1,2015-07-31,2019-07-01,3000000.0,0.129899,0.129946,3000000,1866664136.2,16200000.0,10079986339.8,LTN_48_meses
2015-07-30,LTN,Venda,2,2015-07-31,2019-07-01,600000.0,0.129899,0.129899,536180,333622658.92,0.0,0.0,
2015-08-06,LTN,Venda,1,2015-08-07,2016-10-01,1000000.0,0.142627,0.14273,1000000,857756166.12,0.0,0.0,LTN_12_meses
2015-08-06,LTN,Venda,2,2015-08-07,2016-10-01,200000.0,0.142627,0.142627,0,0.0,0.0,0.0,
2015-08-06,LTN,Venda,1,2015-08-07,2017-10-01,500000.0,0.137867,0.13792,362600,274935657.32,0.0,0.0,LTN_24_meses
2015-08-06,LTN,Venda,2,2015-08-07,2017-10-01,100000.0,0.137867,0.137867,0,0.0,0.0,0.0,
2015-08-06,LTN,Venda,1,2015-08-07,2019-07-01,1000000.0,0.136459,0.1366,973500,593766397.67,0.0,0.0,LTN_48_meses
2015-08-06,LTN,Venda,2,2015-08-07,2019-07-01,200000.0,0.136459,0.136459,0,0.0,0.0,0.0,
2015-08-06,NTN-F,Venda,1,2015-08-07,2021-01-01,150000.0,0.135409,0.135449,150000,132741712.8,0.0,0.0,NTN-F_7_anos
2015-08-06,NTN-F,Venda,2,2015-08-07,2021-01-01,30000.0,0.135409,0.135409,0,0.0,0.0,0.0,
2015-08-06,NTN-F,Venda,1,2015-08-07,2025-01-01,150000.0,0.135964,0.136099,150000,124777223.86,0.0,0.0,NTN-F_10_anos
2015-08-06,NTN-F,Venda,2,2015-08-07,2025-01-01,30000.0,0.135964,0.135964,0,0.0,0.0,0.0,
2015-08-11,NTN-B,Venda,1,2015-08-12,2019-05-15,750000.0,0.0713,0.0713,302350,795789546.24,0.0,0.0,NTN-B_5_anos
2015-08-11,NTN-B,Venda,2,2015-08-12,2019-05-15,64780.0,0.0713,0.0713,35979,94697245.18,0.0,0.0,
2015-08-11,NTN-B,Venda,1,2015-08-12,2023-05-15,750000.0,0.0718,0.0718,397750,1013381114.99,1400000.0,3566897703.373939,NTN-B_10_anos
2015-08-11,NTN-B,Venda,2,2015-08-12,2023-05-15,85220.0,0.0718,0.0718,58879,150010978.4,0.0,0.0,
2015-08-11,NTN-B,Venda,1,2015-08-12,2035-05-15,150000.0,0.0694,0.0694,16500,40708435.47,1400000.0,3454049072.269446,NTN-B_20_anos
2015-08-11,NTN-B,Venda,2,2015-08-12,2035-05-15,3300.0,0.0694,0.0694,594,1465503.66,0.0,0.0,
2015-08-11,NTN-B,Venda,1,2015-08-12,2055-05-15,150000.0,0.0683,0.0683,133500,324821397.01,1400000.0,3406366710.8885527,NTN-B_40_anos
2015-08-11,NTN-B,Venda,2,2015-08-12,2055-05-15,26700.0,0.0683,0.0683,17861,43457939.83,0.0,0.0,
2015-08-13,LFT,Venda,1,2015-08-14,2021-09-01,4000000.0,-5.2e-05,-2.9e-05,4000000,28183646322.99,1800000.0,12682641519.639864,LFT_6_anos
2015-08-13,LFT,Venda,2,2015-08-14,2021-09-01,200000.0,-5.2e-05,-5.2e-05,0,0.0,0.0,0.0,
2015-08-13,LTN,Venda,1,2015-08-14,2016-04-01,8000000.0,0.143448,0.14365,8000000,7359021855.69,0.0,0.0,LTN_6_meses
2015-08-13,LTN,Venda,2,2015-08-14,2016-04-01,1600000.0,0.143448,0.143448,1503998,1384230846.18,0.0,0.0,
2015-08-13,LTN,Venda,1,2015-08-14,2017-10-01,2000000.0,0.137776,0.137847,1620450,1232043715.06,0.0,0.0,LTN_24_meses
2015-08-13,LTN,Venda,2,2015-08-14,2017-10-01,400000.0,0.137776,0.137776,375998,286021429.31,0.0,0.0,
2015-08-13,LTN,Venda,1,2015-08-14,2019-07-01,3500000.0,0.136738,0.136976,3500000,2138157760.83,0.0,0.0,LTN_48_meses
2015-08-13,LTN,Venda,2,2015-08-14,2019-07-01,700000.0,0.136738,0.136738,657737,402018223.86,0.0,0.0,
2015-08-20,LTN,Venda,1,2015-08-21,2016-10-01,2000000.0,0.139477,0.139584,2000000,1729910732.84,0.0,0.0,LTN_12_meses
2015-08-20,LTN,Venda,2,2015-08-21,2016-10-01,400000.0,0.139477,0.139477,0,0.0,0.0,0.0,
2015-08-20,LTN,Venda,1,2015-08-21,2017-10-01,1500000.0,0.135988,0.136044,1500000,1147176705.08,0.0,0.0,LTN_24_meses
2015-08-20,LTN,Venda,2,2015-08-21,2017-10-01,300000.0,0.135988,0.135988,0,0.0,0.0,0.0,
2015-08-20,LTN,Venda,1,2015-08-21,2019-07-01,2500000.0,0.136918,0.13703,2500000,1530217318.39,0.0,0.0,LTN_48_meses
2015-08-20,LTN,Venda,2,2015-08-21,2019-07-01,500000.0,0.136918,0.136918,0,0.0,0.0,0.0,
2015-08-20,NTN-F,Venda,1,2015-08-21,2021-01-01,1500000.0,0.136632,0.1367,1500000,1328201822.7,0.0,0.0,NTN-F_7_anos
2015-08-20,NTN-F,Venda,2,2015-08-21,2021-01-01,300000.0,0.136632,0.136632,0,0.0,0.0,0.0,
2015-08-20,NTN-F,Venda,1,2015-08-21,2025-01-01,750000.0,0.138202,0.138309,750000,619844838.79,0.0,0.0,NTN-F_10_anos
2015-08-20,NTN-F,Venda,2,2015-08-21,2025-01-01,150000.0,0.138202,0.138202,0,0.0,0.0,0.0,
2015-08-25,NTN-B,Venda,1,2015-08-26,2019-05-15,500000.0,0.0723,0.0723,168150,443044566.96,0.0,0.0,NTN-B_5_anos
2015-08-25,NTN-B,Venda,2,2015-08-26,2019-05-15,33630.0,0.0723,0.0723,2000,5269635.05,0.0,0.0,
2015-08-25,NTN-B,Venda,1,2015-08-26,2023-05-15,500000.0,0.07199,0.07199,331850,848091991.53,0.0,0.0,NTN-B_10_anos
2015-08-25,NTN-B,Venda,2,2015-08-26,2023-05-15,66370.0,0.07199,0.07199,4021,10276263.05,0.0,0.0,
2015-08-25,NTN-B,Venda,1,2015-08-26,2035-05-15,300000.0,0.0709,0.0709,127350,310570899.74,0.0,0.0,NTN-B_20_anos
2015-08-25,NTN-B,Venda,2,2015-08-26,2035-05-15,25470.0,0.0709,0.0709,410,999874.9,0.0,0.0,
2015-08-25,NTN-B,Venda,1,2015-08-26,2055-05-15,300000.0,0.0695,0.0695,172650,415127538.68,0.0,0.0,NTN-B_40_anos
2015-08-25,NTN-B,Venda,2,2015-08-26,2055-05-15,34530.0,0.0695,0.0695,0,0.0,0.0,0.0,
2015-08-27,LTN,Venda,1,2015-08-28,2016-04-01,6000000.0,0.142725,0.142849,6000000,5550751831.71,0.0,0.0,LTN_6_meses
2015-08-27,LTN,Venda,2,2015-08-31,2016-04-01,1200000.0,0.142725,0.142725,0,0.0,0.0,0.0,
2015-08-27,LTN,Venda,1,2015-08-28,2017-10-01,3000000.0,0.137992,0.13803,3000000,2291733604.2,0.0,0.0,LTN_24_meses
2015-08-27,LTN,Venda,2,2015-08-31,2017-10-01,600000.0,0.137992,0.137992,0,0.0,0.0,0.0,
2015-08-27,LTN,Venda,1,2015-08-28,2019-07-01,3000000.0,0.138525,0.13862,3000000,1831075468.33,0.0,0.0,LTN_48_meses
2015-08-27,LTN,Venda,2,2015-08-31,2019-07-01,600000.0,0.138525,0.138525,90996,55568810.11,0.0,0.0,
2015-09-08,NTN-B,Compra,1,2015-09-09,2035-05-15,500000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-B_20_anos
2015-09-08,NTN-B,Compra,1,2015-09-09,2040-08-15,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-08,NTN-B,Compra,1,2015-09-09,2045-05-15,500000.0,0.0752,0.0752,20000,45512557.54,0.0,0.0,
2015-09-08,NTN-B,Compra,1,2015-09-09,2050-08-15,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-08,NTN-B,Compra,1,2015-09-09,2055-05-15,500000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-B_40_anos
2015-09-08,NTN-B,Venda,1,2015-09-09,2019-05-15,300000.0,0.0748,0.0748,213250,559590972.54,3100000.0,8134733951.238802,NTN-B_5_anos
2015-09-08,NTN-B,Venda,2,2015-09-09,2019-05-15,42650.0,0.0748,0.0748,1700,4460983.13,0.0,0.0,
2015-09-08,NTN-B,Venda,1,2015-09-09,2023-05-15,300000.0,0.075,0.075,86750,218733848.45,3220000.0,8118997028.425604,NTN-B_10_anos
2015-09-08,NTN-B,Venda,2,2015-09-09,2023-05-15,17350.0,0.075,0.075,0,0.0,0.0,0.0,
2015-09-08,NTN-B,Venda,1,2015-09-09,2035-05-15,150000.0,0.07494,0.07494,88050,206722482.89,3450000.0,8099858785.99211,NTN-B_20_anos
2015-09-08,NTN-B,Venda,2,2015-09-09,2035-05-15,17610.0,0.07494,0.07494,0,0.0,0.0,0.0,
2015-09-08,NTN-B,Venda,1,2015-09-09,2055-05-15,150000.0,0.07459,0.07459,61950,140054377.18,3580000.0,8093537859.080052,NTN-B_40_anos
2015-09-08,NTN-B,Venda,2,2015-09-09,2055-05-15,12390.0,0.07459,0.07459,7434,16806525.25,0.0,0.0,
2015-09-10,LFT,Venda,1,2015-09-11,2021-09-01,4000000.0,-3.5e-05,0.0,4000000,28463338454.84,2280000.0,16224108639.809856,LFT_6_anos
2015-09-10,LFT,Venda,2,2015-09-11,2021-09-01,200000.0,-3.5e-05,-3.5e-05,50000,355791856.1,0.0,0.0,
2015-09-17,NTN-F,Compra,1,2015-09-18,2023-01-01,500000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-17,NTN-F,Compra,1,2015-09-18,2025-01-01,500000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-09-17,LTN,Venda,1,2015-09-18,2016-10-01,4000000.0,0.152022,0.1521,4000000,3454648436.25,0.0,0.0,LTN_12_meses
2015-09-17,LTN,Venda,2,2015-09-21,2016-10-01,800000.0,0.152022,0.152022,0,0.0,0.0,0.0,
2015-09-17,LTN,Venda,1,2015-09-18,2017-10-01,1500000.0,0.152893,0.15301,1500000,1124077248.77,0.0,0.0,LTN_24_meses
2015-09-17,LTN,Venda,2,2015-09-21,2017-10-01,300000.0,0.152893,0.152893,0,0.0,0.0,0.0,
2015-09-17,LTN,Venda,1,2015-09-18,2019-07-01,1000000.0,0.153843,0.153889,1000000,584722178.86,0.0,0.0,LTN_48_meses
2015-09-17,LTN,Venda,2,2015-09-21,2019-07-01,200000.0,0.153843,0.153843,0,0.0,0.0,0.0,
2015-09-17,NTN-F,Venda,1,2015-09-18,2021-01-01,150000.0,0.153563,0.153599,150000,126346465.85,0.0,0.0,NTN-F_7_anos
2015-09-17,NTN-F,Venda,2,2015-09-21,2021-01-01,30000.0,0.153563,0.153563,0,0.0,0.0,0.0,
2015-09-17,NTN-F,Venda,1,2015-09-18,2025-01-01,150000.0,0.1544,0.15444,150000,115487920.5,0.0,0.0,NTN-F_10_anos
2015-09-17,NTN-F,Venda,2,2015-09-21,2025-01-01,30000.0,0.1544,0.1544,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Compra,1,2015-09-22,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Compra,1,2015-09-22,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Compra,1,2015-09-22,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Compra,1,2015-09-22,2021-01-01,1000000.0,0.159997,0.159997,50000,41237018.05,0.0,0.0,NTN-F_7_anos
2015-09-21,NTN-F,Extra Compra,1,2015-09-22,2023-01-01,1000000.0,0.1602,0.1602,150000,117213988.5,0.0,0.0,
2015-09-21,NTN-F,Extra Compra,1,2015-09-22,2025-01-01,1000000.0,0.160623,0.1602,650000,486192751.3,0.0,0.0,NTN-F_10_anos
2015-09-21,NTN-F,Extra Venda,1,2015-09-22,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Venda,1,2015-09-22,2018-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Venda,1,2015-09-22,2019-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Venda,1,2015-09-22,2021-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-21,NTN-F,Extra Venda,1,2015-09-22,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-21,NTN-F,Extra Venda,1,2015-09-22,2025-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-09-22,NTN-B,Extra Compra,1,2015-09-23,2019-05-15,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-B_5_anos
2015-09-22,NTN-B,Extra Compra,1,2015-09-23,2023-05-15,1000000.0,0.0787,0.0787,90000,223271185.5,0.0,0.0,NTN-B_10_anos
2015-09-22,NTN-B,Extra Compra,1,2015-09-23,2035-05-15,1000000.0,0.0767,0.0767,12500,28958056.29,0.0,0.0,NTN-B_20_anos
2015-09-22,NTN-B,Extra Compra,1,2015-09-23,2055-05-15,1000000.0,0.0759,0.0759,59000,131824042.37,0.0,0.0,NTN-B_40_anos
2015-09-22,NTN-B,Extra Venda,1,2015-09-23,2019-05-15,300000.0,0.077538,0.0777,226400,591831299.07,0.0,0.0,NTN-B_5_anos
2015-09-22,NTN-B,Extra Venda,1,2015-09-23,2023-05-15,300000.0,0.077882,0.0783,50950,126972284.37,0.0,0.0,NTN-B_10_anos
2015-09-22,NTN-B,Extra Venda,1,2015-09-23,2035-05-15,150000.0,0.076569,0.0766,16200,37578964.93,0.0,0.0,NTN-B_20_anos
2015-09-22,NTN-B,Extra Venda,1,2015-09-23,2055-05-15,150000.0,0.075381,0.0757,27500,61837233.82,0.0,0.0,NTN-B_40_anos
2015-09-24,NTN-F,Extra Compra,1,2015-09-25,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Compra,1,2015-09-25,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Compra,1,2015-09-25,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Compra,1,2015-09-25,2021-01-01,1000000.0,0.169228,0.169,860000,688567990.06,0.0,0.0,NTN-F_7_anos
2015-09-24,NTN-F,Extra Compra,1,2015-09-25,2023-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Compra,1,2015-09-25,2025-01-01,1000000.0,0.169,0.169,16000,11523756.48,0.0,0.0,NTN-F_10_anos
2015-09-24,NTN-F,Extra Venda,1,2015-09-25,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Venda,1,2015-09-25,2018-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Venda,1,2015-09-25,2019-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Venda,1,2015-09-25,2021-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-24,NTN-F,Extra Venda,1,2015-09-25,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-24,NTN-F,Extra Venda,1,2015-09-25,2025-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-09-25,NTN-F,Extra Compra,1,2015-09-28,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Compra,1,2015-09-28,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Compra,1,2015-09-28,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Compra,1,2015-09-28,2021-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-25,NTN-F,Extra Compra,1,2015-09-28,2023-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Compra,1,2015-09-28,2025-01-01,1000000.0,0.1595,0.1595,350000,263828199.9,0.0,0.0,NTN-F_10_anos
2015-09-25,NTN-F,Extra Venda,1,2015-09-28,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Venda,1,2015-09-28,2018-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Venda,1,2015-09-28,2019-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Venda,1,2015-09-28,2021-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-25,NTN-F,Extra Venda,1,2015-09-28,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-25,NTN-F,Extra Venda,1,2015-09-28,2025-01-01,150000.0,0.1595,0.1595,35000,26382820.17,0.0,0.0,NTN-F_10_anos
2015-09-28,NTN-F,Extra Compra,1,2015-09-29,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Compra,1,2015-09-29,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Compra,1,2015-09-29,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Compra,1,2015-09-29,2021-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-28,NTN-F,Extra Compra,1,2015-09-29,2023-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Compra,1,2015-09-29,2025-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-09-28,NTN-F,Extra Venda,1,2015-09-29,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Venda,1,2015-09-29,2018-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Venda,1,2015-09-29,2019-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Venda,1,2015-09-29,2021-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-28,NTN-F,Extra Venda,1,2015-09-29,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-28,NTN-F,Extra Venda,1,2015-09-29,2025-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-09-29,NTN-F,Extra Compra,1,2015-09-30,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Compra,1,2015-09-30,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Compra,1,2015-09-30,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Compra,1,2015-09-30,2021-01-01,1000000.0,0.1639,0.1639,200000,163346690.0,0.0,0.0,NTN-F_7_anos
2015-09-29,NTN-F,Extra Compra,1,2015-09-30,2023-01-01,1000000.0,0.164,0.164,170000,131210062.15,0.0,0.0,
2015-09-29,NTN-F,Extra Compra,1,2015-09-30,2025-01-01,1000000.0,0.1635,0.1635,250000,185114646.0,0.0,0.0,NTN-F_10_anos
